ID,y_pred,y_true,mask
pepID2918,2,1,1
pepID5188,2,2,1
pepID2374,2,1,1
pepID2282,2,1,1
pepID2872,1,1,1
pepID3446,0,0,1
pepID5533,2,2,1
pepID81,1,1,1
pepID5096,2,1,1
pepID6639,2,2,1
pepID1801,1,2,1
pepID1547,1,1,1
pepID10890,2,2,1
polyID12_S39,2,2,1
pepID1958,1,1,1
pepID10842,2,2,1
pepID10562,2,2,1
pepID9944,2,2,1
pepID7299,2,2,1
pepID8393,2,2,1
pepID667,1,0,1
pepID1371,2,0,1
polyID14_S83,2,2,1
pepID5132,2,2,1
pepID7366,2,2,1
pepID10779,2,2,1
pepID1806,1,1,1
polyID27_S100,1,1,1
polyID27_S56,1,1,1
polyID35_S66,2,2,1
polyID13_S14,2,2,1
pepID9748,2,2,1
polyID35_S70,2,2,1
pepID2255,1,0,1
pepID10895,2,2,1
pepID10319,2,2,1
pepID4410,2,1,1
polyID14_S48,2,2,1
pepID4264,0,1,1
pepID7872,2,2,1
pepID1066,1,1,1
polyID35_S41,2,2,1
pepID9955,2,2,1
pepID7546,2,2,1
pepID7661,2,2,1
pepID6590,2,2,1
pepID897,1,0,1
pepID1567,1,1,1
pepID9240,2,2,1
pepID8332,2,2,1
polyID6_S98,2,2,1
pepID6004,2,2,1
pepID9157,2,2,1
pepID6327,2,2,1
polyID14_S49,2,2,1
pepID3291,1,1,1
pepID516,1,1,1
pepID2719,1,0,1
pepID5047,0,0,1
pepID4796,2,1,1
pepID2459,2,0,1
pepID107,2,2,1
pepID3323,1,1,1
pepID2451,1,0,1
polyID27_S32,1,1,1
polyID27_S7,1,1,1
pepID10553,2,2,1
pepID3998,2,0,1
pepID4892,1,0,1
pepID10230,2,2,1
pepID7371,2,2,1
pepID7340,2,2,1
polyID12_S19,2,2,1
pepID2101,1,1,1
pepID7845,2,2,1
pepID1141,1,1,1
polyID12_S44,2,2,1
pepID3655,1,1,1
pepID10113,2,2,1
pepID5526,2,2,1
pepID2120,1,0,1
pepID2938,0,0,1
polyID27_S54,1,1,1
pepID1225,2,1,1
pepID597,1,1,1
pepID8637,2,2,1
pepID8121,2,2,1
pepID9056,2,2,1
pepID2441,1,0,1
pepID1475,2,0,1
pepID453,1,0,1
polyID27_S34,1,1,1
pepID6298,2,2,1
pepID883,1,2,1
pepID10756,2,2,1
pepID1328,1,1,1
pepID1543,1,1,1
pepID5505,2,2,1
pepID9458,2,2,1
pepID5801,2,2,1
pepID2044,2,1,1
pepID2252,2,0,1
polyID35_S89,2,2,1
pepID5585,2,2,1
polyID6_S63,2,2,1
pepID6492,2,2,1
pepID9029,2,2,1
pepID5181,0,2,1
polyID2_S43,2,2,1
pepID325,2,1,1
pepID8902,2,2,1
pepID692,1,2,1
pepID561,1,1,1
pepID9956,2,2,1
pepID7391,2,2,1
pepID6623,2,2,1
polyID26_S49,2,2,1
pepID666,1,0,1
pepID4109,0,0,1
pepID10208,2,2,1
polyID12_S76,2,2,1
pepID7800,2,2,1
pepID6039,2,2,1
polyID6_S86,2,2,1
pepID7572,2,2,1
pepID6175,2,2,1
pepID6277,2,2,1
pepID7011,2,2,1
polyID35_S57,2,2,1
pepID3238,2,1,1
polyID35_S64,2,2,1
pepID6043,2,2,1
pepID3653,1,1,1
pepID2726,1,0,1
pepID196,1,1,1
polyID13_S51,2,2,1
pepID5780,2,2,1
pepID1873,1,0,1
pepID6438,2,2,1
pepID10539,2,2,1
pepID4101,0,0,1
pepID6454,2,2,1
pepID10917,2,2,1
pepID2671,1,0,1
pepID925,1,1,1
pepID7077,2,2,1
pepID1538,2,0,1
pepID7900,2,2,1
pepID314,2,1,1
pepID3043,0,0,1
pepID9097,2,2,1
pepID8419,2,2,1
polyID13_S67,2,2,1
pepID10617,2,2,1
pepID923,1,1,1
polyID35_S91,2,2,1
pepID7213,2,2,1
pepID11,2,0,1
pepID9756,2,2,1
pepID713,1,1,1
pepID6048,2,2,1
pepID2844,2,0,1
pepID9072,2,2,1
pepID4627,1,0,1
pepID3422,0,0,1
pepID1849,2,0,1
polyID35_S43,2,2,1
pepID6741,2,2,1
polyID14_S79,2,2,1
pepID6883,2,2,1
pepID10563,2,2,1
pepID7339,2,2,1
polyID35_S93,2,2,1
polyID2_S99,2,2,1
pepID9568,2,2,1
pepID9689,2,2,1
pepID2674,1,1,1
polyID13_S74,2,2,1
pepID942,1,1,1
pepID1734,1,1,1
pepID2824,2,1,1
pepID9935,2,2,1
pepID5630,2,2,1
pepID2163,1,1,1
pepID220,2,0,1
pepID2588,1,2,1
pepID7211,2,2,1
pepID7199,2,2,1
pepID700,1,1,1
pepID8289,2,2,1
pepID1757,1,1,1
pepID4544,1,1,1
pepID1406,1,2,1
pepID7123,2,2,1
pepID9961,2,2,1
polyID5_S25,2,2,1
pepID9966,2,2,1
pepID5336,2,2,1
pepID1346,1,0,1
pepID10593,1,2,1
pepID6388,2,2,1
pepID7739,2,2,1
pepID1127,1,0,1
pepID5202,1,2,1
pepID1062,2,2,1
pepID2607,1,0,1
polyID12_S54,2,2,1
pepID10610,2,2,1
polyID2_S41,2,2,1
polyID13_S73,2,2,1
pepID5808,2,2,1
polyID35_S56,2,2,1
pepID5677,2,2,1
pepID10449,2,2,1
pepID8575,2,2,1
polyID26_S41,2,2,1
polyID2_S56,2,2,1
pepID2983,0,0,1
pepID3845,2,1,1
pepID1171,1,1,1
pepID5706,2,2,1
polyID6_S83,2,2,1
pepID8864,2,2,1
pepID6652,2,2,1
polyID35_S71,2,2,1
pepID256,2,1,1
polyID12_S84,2,2,1
pepID6264,2,2,1
pepID1436,1,0,1
pepID6445,2,2,1
pepID1057,2,1,1
pepID532,2,1,1
pepID625,1,1,1
pepID6230,2,2,1
pepID10423,2,2,1
polyID27_S53,1,1,1
pepID9596,2,2,1
pepID4318,0,0,1
polyID26_S32,2,2,1
pepID1065,2,0,1
pepID1275,1,1,1
pepID4836,2,2,1
pepID5784,2,2,1
pepID958,1,1,1
pepID2410,1,1,1
pepID2683,1,2,1
polyID2_S5,2,2,1
pepID9987,2,2,1
pepID5163,2,2,1
pepID10875,2,2,1
pepID951,1,1,1
pepID4336,0,0,1
pepID10289,2,2,1
pepID7814,2,2,1
polyID5_S18,2,2,1
pepID444,1,0,1
pepID145,1,1,1
pepID4851,2,1,1
pepID6663,2,2,1
pepID1418,1,1,1
pepID9995,2,2,1
pepID9703,2,2,1
pepID6680,2,2,1
pepID826,1,0,1
polyID35_S3,2,2,1
pepID8428,2,2,1
pepID7387,2,2,1
polyID12_S91,2,2,1
polyID2_S82,2,2,1
pepID10410,2,2,1
polyID5_S23,2,2,1
polyID5_S78,2,2,1
pepID8253,2,2,1
pepID4099,0,0,1
pepID6036,2,2,1
polyID26_S71,2,2,1
pepID1835,1,1,1
pepID7163,2,2,1
pepID4854,2,1,1
pepID4121,0,0,1
pepID1687,1,0,1
pepID2167,1,0,1
pepID6213,2,2,1
pepID2332,2,0,1
pepID4929,1,0,1
polyID27_S73,1,1,1
polyID2_S44,2,2,1
pepID8978,2,2,1
pepID5861,2,2,1
pepID6719,2,2,1
pepID4988,0,0,1
pepID362,2,0,1
pepID7089,2,2,1
pepID1215,1,0,1
pepID3002,0,0,1
polyID5_S75,2,2,1
pepID7481,2,2,1
pepID2336,2,1,1
polyID14_S24,2,2,1
pepID5385,2,2,1
polyID6_S66,2,2,1
pepID6476,2,2,1
pepID4612,1,1,1
pepID345,2,0,1
polyID27_S84,1,1,1
pepID4718,2,1,1
polyID27_S99,1,1,1
pepID577,2,0,1
pepID8502,2,2,1
polyID13_S42,2,2,1
pepID8777,2,2,1
pepID2633,2,1,1
pepID8321,2,2,1
pepID229,2,0,1
polyID5_S50,2,2,1
pepID8874,2,2,1
pepID2981,1,1,1
pepID517,1,0,1
pepID1385,2,0,1
pepID9648,2,2,1
pepID9858,2,2,1
pepID3055,0,1,1
pepID8049,2,2,1
pepID1313,1,0,1
polyID35_S8,2,2,1
pepID7825,2,2,1
pepID2398,1,0,1
pepID5283,2,2,1
pepID4607,2,0,1
pepID7636,2,2,1
pepID1728,1,1,1
pepID8716,2,2,1
pepID2625,1,1,1
pepID1671,2,0,1
pepID8050,2,2,1
pepID10540,2,2,1
pepID2741,1,0,1
pepID1805,1,1,1
pepID1981,1,0,1
pepID5228,2,2,1
pepID5778,2,2,1
polyID6_S68,2,2,1
pepID5805,2,2,1
pepID309,2,1,1
pepID2505,1,2,1
pepID5880,2,2,1
pepID5584,2,2,1
pepID8894,2,2,1
pepID2035,2,1,1
pepID8934,2,2,1
polyID35_S99,2,2,1
pepID2395,1,0,1
pepID1976,2,0,1
pepID5367,2,2,1
pepID5595,2,2,1
polyID2_S89,2,2,1
polyID6_S94,2,2,1
pepID3327,2,1,1
polyID27_S95,1,1,1
pepID9713,2,2,1
pepID6226,2,2,1
pepID663,2,1,1
polyID35_S10,2,2,1
pepID8750,2,2,1
pepID4261,2,0,1
pepID679,1,0,1
pepID7345,2,2,1
pepID5124,2,2,1
pepID6690,2,2,1
pepID2351,1,1,1
pepID7843,2,2,1
pepID4644,2,1,1
pepID4240,0,1,1
pepID4035,2,0,1
pepID8070,2,2,1
pepID3376,0,0,1
polyID26_S96,2,2,1
pepID7,2,2,1
polyID13_S20,2,2,1
pepID5538,2,2,1
pepID4138,0,1,1
polyID35_S6,2,2,1
pepID4268,2,0,1
pepID7287,2,2,1
pepID8809,2,2,1
pepID10515,2,2,1
pepID4002,2,2,1
polyID12_S33,2,2,1
pepID5731,2,2,1
pepID889,1,2,1
pepID7523,2,2,1
pepID1679,1,0,1
pepID576,1,1,1
pepID7603,2,2,1
pepID7189,2,2,1
polyID12_S62,2,2,1
polyID13_S88,2,2,1
polyID6_S56,2,2,1
pepID4400,1,1,1
pepID8097,2,2,1
pepID1603,1,0,1
pepID6138,2,2,1
pepID10827,2,2,1
pepID7172,2,2,1
polyID26_S93,2,2,1
pepID4818,1,2,1
pepID922,1,1,1
pepID7374,2,2,1
polyID2_S69,2,2,1
pepID8688,0,2,1
pepID7053,2,2,1
pepID2238,1,1,1
pepID6196,2,2,1
pepID7715,2,2,1
pepID7854,2,2,1
pepID9994,2,2,1
pepID5626,2,2,1
pepID4317,0,1,1
pepID7990,2,2,1
pepID4637,1,1,1
pepID4941,2,0,1
pepID5661,2,2,1
pepID6845,2,2,1
pepID4841,2,2,1
pepID9431,2,2,1
polyID12_S67,2,2,1
polyID12_S59,2,2,1
pepID2022,2,0,1
pepID3178,0,0,1
pepID6921,2,2,1
polyID6_S65,2,2,1
pepID1135,1,0,1
polyID5_S89,2,2,1
pepID9440,1,2,1
polyID14_S62,2,2,1
pepID9034,2,2,1
polyID26_S17,2,2,1
pepID5345,2,2,1
pepID4221,0,0,1
pepID7672,2,2,1
polyID2_S93,2,2,1
pepID3606,1,0,1
pepID805,1,1,1
pepID7244,2,2,1
pepID8720,2,2,1
pepID372,2,1,1
pepID9472,2,2,1
polyID5_S6,2,2,1
pepID3253,0,0,1
polyID12_S98,2,2,1
pepID3286,1,1,1
pepID3458,0,0,1
polyID5_S17,2,2,1
pepID10469,2,2,1
pepID6419,2,2,1
pepID4831,1,0,1
polyID5_S82,2,2,1
pepID2026,1,1,1
pepID4473,0,0,1
pepID3827,2,1,1
pepID1117,1,1,1
pepID4739,1,1,1
pepID6376,2,2,1
pepID5723,2,2,1
pepID7375,2,2,1
pepID4236,0,0,1
pepID2587,1,1,1
pepID752,1,1,1
pepID4706,2,2,1
pepID7207,2,2,1
pepID8818,2,2,1
polyID14_S47,2,2,1
polyID12_S46,2,2,1
pepID10590,2,2,1
pepID2634,1,1,1
pepID9216,2,2,1
pepID3876,2,1,1
pepID3296,0,1,1
pepID4737,2,0,1
pepID10548,2,2,1
pepID3255,0,0,1
pepID6621,2,2,1
pepID2258,1,2,1
pepID9690,2,2,1
pepID1185,2,0,1
pepID7099,2,2,1
pepID9818,2,2,1
pepID30,2,0,1
pepID1778,1,1,1
polyID13_S22,2,2,1
pepID6672,2,2,1
pepID9808,2,2,1
pepID2194,2,0,1
pepID1839,1,1,1
pepID5334,2,2,1
pepID3051,0,0,1
pepID1965,1,1,1
pepID10473,2,2,1
pepID10985,2,2,1
pepID2192,2,1,1
pepID4777,2,0,1
pepID880,1,1,1
pepID7805,2,2,1
pepID1323,2,1,1
polyID5_S73,2,2,1
pepID4118,0,0,1
pepID1289,2,0,1
polyID12_S72,2,2,1
pepID7932,2,2,1
pepID8643,2,2,1
pepID393,2,1,1
pepID2519,1,0,1
polyID2_S80,2,2,1
pepID6703,2,2,1
pepID902,1,0,1
pepID1504,2,1,1
pepID2363,2,1,1
polyID13_S57,2,2,1
polyID5_S9,2,2,1
pepID7014,2,2,1
pepID9632,2,2,1
polyID12_S60,2,2,1
pepID1391,2,1,1
pepID9011,2,2,1
polyID26_S13,2,2,1
pepID7027,2,2,1
pepID8596,2,2,1
pepID3166,0,1,1
pepID5229,2,2,1
pepID9287,2,2,1
pepID4003,2,1,1
pepID9772,2,2,1
pepID10107,2,2,1
pepID10352,2,2,1
pepID1493,1,0,1
pepID3389,0,1,1
pepID176,1,0,1
pepID55,2,1,1
pepID4089,0,1,1
polyID26_S86,2,2,1
pepID1085,2,2,1
pepID2097,1,1,1
pepID7599,2,2,1
pepID10429,2,2,1
pepID3415,0,0,1
polyID27_S47,1,1,1
pepID451,1,2,1
pepID4314,0,0,1
pepID1681,1,0,1
pepID6229,2,2,1
pepID6354,2,2,1
pepID1013,1,1,1
pepID3621,1,0,1
polyID14_S77,2,2,1
polyID12_S10,2,2,1
polyID12_S49,2,2,1
pepID6157,2,2,1
pepID2348,1,1,1
polyID13_S29,2,2,1
polyID2_S49,2,2,1
pepID2999,1,1,1
pepID469,1,0,1
pepID1684,1,0,1
pepID7870,2,2,1
pepID2595,1,0,1
pepID5755,2,2,1
pepID6704,2,2,1
pepID10043,2,2,1
pepID9851,2,2,1
pepID843,1,1,1
pepID8891,2,2,1
pepID7402,2,2,1
pepID10763,2,2,1
pepID4022,0,1,1
pepID3226,1,0,1
pepID5818,2,2,1
pepID7333,2,2,1
pepID3806,2,0,1
pepID6389,2,2,1
pepID2370,2,2,1
pepID2262,1,1,1
pepID2438,2,0,1
pepID2590,1,0,1
pepID5772,2,2,1
pepID9569,2,2,1
pepID9021,2,2,1
pepID7579,2,2,1
pepID2734,1,0,1
pepID2204,2,0,1
pepID3067,0,0,1
polyID14_S58,2,2,1
polyID27_S88,1,1,1
pepID8086,2,2,1
pepID8481,2,2,1
pepID9746,2,2,1
pepID3259,0,0,1
pepID6107,2,2,1
pepID643,1,1,1
pepID2449,1,0,1
pepID6923,2,2,1
pepID6887,2,2,1
pepID10168,2,2,1
pepID1920,1,1,1
pepID170,2,1,1
polyID5_S99,2,2,1
pepID5690,1,2,1
polyID5_S95,2,2,1
pepID3115,0,0,1
pepID8783,2,2,1
polyID13_S38,2,2,1
pepID8,2,1,1
pepID4866,1,0,1
pepID3568,2,1,1
pepID10888,2,2,1
pepID10478,2,2,1
polyID35_S1,2,2,1
pepID14,2,1,1
polyID35_S51,2,2,1
polyID26_S40,2,2,1
pepID6745,2,2,1
pepID7515,2,2,1
polyID35_S37,2,2,1
pepID3345,2,1,1
pepID3632,1,2,1
pepID3361,0,0,1
polyID13_S68,2,2,1
pepID10447,2,2,1
polyID12_S80,2,2,1
polyID14_S10,2,2,1
pepID7308,2,2,1
pepID3518,2,1,1
pepID3265,0,0,1
pepID9236,2,2,1
pepID2242,1,0,1
pepID1711,1,0,1
pepID8967,2,2,1
polyID5_S57,2,2,1
pepID2941,2,0,1
pepID10880,2,2,1
pepID2412,1,0,1
polyID6_S12,2,2,1
polyID35_S49,2,2,1
pepID698,1,1,1
pepID8626,2,2,1
polyID12_S68,2,2,1
pepID7890,2,2,1
pepID8473,2,2,1
pepID5514,2,2,1
pepID2184,1,0,1
pepID1936,1,1,1
pepID8475,2,2,1
pepID2880,1,0,1
polyID26_S97,2,2,1
polyID27_S77,1,1,1
pepID615,1,0,1
pepID2822,1,1,1
polyID27_S41,1,1,1
polyID35_S15,2,2,1
pepID3931,1,2,1
polyID5_S91,2,2,1
pepID5158,2,2,1
polyID27_S5,1,1,1
pepID587,1,1,1
pepID7162,2,2,1
pepID4634,1,0,1
pepID4986,0,1,1
pepID4100,0,0,1
pepID4903,1,1,1
pepID3499,0,1,1
pepID4614,2,0,1
polyID27_S36,1,1,1
polyID26_S34,2,2,1
pepID8656,2,2,1
polyID2_S7,2,2,1
polyID6_S59,2,2,1
pepID2919,2,0,1
pepID2161,1,0,1
polyID35_S94,2,2,1
pepID9419,2,2,1
pepID7847,2,2,1
pepID7202,2,2,1
polyID6_S18,2,2,1
pepID5337,2,2,1
pepID10656,2,2,1
pepID452,1,0,1
pepID8198,2,2,1
polyID2_S51,2,2,1
pepID4539,1,1,1
polyID12_S85,2,2,1
pepID2316,2,0,1
pepID9958,2,2,1
polyID2_S94,2,2,1
pepID9500,2,2,1
pepID4610,1,1,1
pepID6857,2,2,1
polyID26_S20,2,2,1
polyID12_S81,2,2,1
pepID1205,2,0,1
pepID8664,2,2,1
pepID10432,1,2,1
pepID970,1,0,1
pepID3718,1,2,1
polyID13_S81,2,2,1
pepID8812,2,2,1
pepID1318,1,0,1
pepID7441,2,2,1
polyID2_S98,2,2,1
pepID10874,2,2,1
pepID10147,2,2,1
pepID10479,2,2,1
pepID3665,1,1,1
polyID6_S71,2,2,1
pepID5610,2,2,1
polyID6_S88,2,2,1
pepID3277,0,0,1
pepID8201,2,2,1
polyID12_S69,2,2,1
pepID6549,2,2,1
polyID35_S39,2,2,1
pepID10886,2,2,1
polyID26_S24,2,2,1
pepID54,1,0,1
pepID7735,2,2,1
polyID35_S61,2,2,1
pepID861,1,1,1
pepID1116,1,1,1
pepID526,1,1,1
pepID3485,0,0,1
pepID9601,2,2,1
pepID8726,2,2,1
pepID7381,2,2,1
pepID3703,1,0,1
pepID4150,0,0,1
pepID1966,2,1,1
pepID10412,2,2,1
polyID26_S3,2,2,1
pepID6427,2,2,1
pepID10940,2,2,1
pepID1607,1,1,1
pepID6002,2,2,1
pepID5497,2,2,1
polyID13_S64,2,2,1
pepID2600,1,0,1
pepID2034,2,1,1
pepID6661,2,2,1
pepID9900,2,2,1
pepID6118,2,2,1
pepID8839,2,2,1
pepID6736,2,2,1
pepID833,1,0,1
pepID2195,2,1,1
pepID5856,2,2,1
pepID9786,2,2,1
polyID13_S30,2,2,1
pepID5287,2,2,1
polyID27_S4,1,1,1
pepID2425,1,0,1
pepID2970,0,1,1
polyID12_S99,2,2,1
pepID10361,2,2,1
pepID8133,2,2,1
pepID9351,2,2,1
pepID3165,1,0,1
pepID10161,2,2,1
pepID4253,2,1,1
polyID6_S61,2,2,1
pepID7477,2,2,1
polyID6_S1,2,2,1
pepID9052,2,2,1
polyID2_S17,2,2,1
pepID2400,1,1,1
pepID10980,2,2,1
pepID2866,2,0,1
pepID1799,1,2,1
pepID2864,1,2,1
pepID7067,2,2,1
polyID14_S3,2,2,1
pepID438,1,0,1
pepID89,1,0,1
pepID4509,2,1,1
pepID10544,2,2,1
pepID5719,2,2,1
pepID769,1,1,1
pepID3084,0,0,1
pepID9159,2,2,1
polyID6_S20,2,2,1
polyID26_S46,2,2,1
pepID3784,1,2,1
pepID9484,2,2,1
pepID5527,2,2,1
pepID627,1,1,1
pepID350,2,0,1
polyID2_S14,2,2,1
pepID1887,1,1,1
pepID9050,2,2,1
pepID7884,2,2,1
pepID5205,2,2,1
pepID7777,1,2,1
polyID14_S33,2,2,1
polyID13_S79,2,2,1
pepID4001,2,0,1
polyID5_S44,2,2,1
pepID2881,1,1,1
polyID6_S93,2,2,1
pepID10065,2,2,1
pepID4625,1,0,1
pepID5083,2,1,1
pepID8018,2,2,1
pepID7421,2,2,1
pepID3695,1,0,1
pepID7791,2,2,1
pepID992,2,1,1
pepID6106,2,2,1
pepID2521,1,1,1
pepID9610,2,2,1
polyID2_S1,2,2,1
polyID35_S72,2,2,1
polyID14_S37,2,2,1
pepID10417,2,2,1
pepID1220,1,1,1
pepID1033,1,2,1
pepID9904,2,2,1
pepID756,1,1,1
pepID9017,2,2,1
pepID6499,2,2,1
pepID7180,2,2,1
pepID5254,2,2,1
pepID1732,1,2,1
pepID4408,2,1,1
pepID2448,1,0,1
pepID1638,1,1,1
pepID8408,2,2,1
polyID26_S72,2,2,1
pepID1908,2,0,1
pepID4464,0,1,1
pepID5468,2,2,1
pepID1038,2,2,1
polyID5_S11,2,2,1
pepID715,2,2,1
polyID2_S70,2,2,1
polyID27_S21,1,1,1
polyID2_S32,2,2,1
pepID9635,2,2,1
pepID10290,2,2,1
polyID14_S57,2,2,1
pepID5119,0,0,1
pepID2235,1,1,1
pepID7228,2,2,1
pepID8942,2,2,1
pepID8449,2,2,1
polyID14_S30,2,2,1
pepID5978,2,2,1
pepID5888,2,2,1
pepID7434,2,2,1
polyID35_S78,2,2,1
polyID35_S19,2,2,1
pepID2972,1,2,1
pepID8143,2,2,1
pepID3614,1,0,1
pepID9631,2,2,1
pepID859,1,1,1
pepID4885,1,0,1
polyID14_S71,2,2,1
pepID3649,1,2,1
pepID10689,2,2,1
pepID1403,1,0,1
pepID8792,2,2,1
pepID4286,0,1,1
pepID2858,1,1,1
pepID1770,1,0,1
pepID9133,2,2,1
pepID8425,2,2,1
pepID10921,2,2,1
pepID9523,2,2,1
pepID3812,2,1,1
pepID2834,2,1,1
pepID6336,2,2,1
polyID35_S68,2,2,1
pepID2700,1,1,1
pepID1047,1,0,1
polyID14_S61,2,2,1
pepID875,1,1,1
polyID26_S43,2,2,1
polyID13_S55,2,2,1
pepID3881,1,0,1
pepID3648,1,0,1
pepID7208,2,2,1
pepID4491,0,0,1
pepID1656,1,1,1
polyID26_S92,2,2,1
pepID6778,2,2,1
pepID2930,0,0,1
pepID5165,2,2,1
polyID13_S100,2,2,1
pepID8872,2,2,1
pepID8402,2,2,1
pepID10366,2,2,1
pepID9439,2,2,1
polyID13_S71,2,2,1
pepID7891,2,2,1
pepID3775,1,1,1
pepID10520,2,2,1
pepID9162,2,2,1
pepID7974,2,2,1
pepID10434,2,2,1
pepID4472,0,0,1
polyID27_S43,1,1,1
pepID1798,2,1,1
polyID6_S30,2,2,1
pepID1357,2,1,1
pepID965,1,1,1
pepID574,1,1,1
pepID3773,1,1,1
pepID4133,0,0,1
pepID4846,2,2,1
pepID2771,2,0,1
polyID26_S91,2,2,1
pepID8234,2,2,1
pepID3332,1,2,1
pepID9877,2,2,1
pepID8021,2,2,1
pepID10182,2,2,1
pepID9779,2,2,1
pepID8384,2,2,1
pepID1165,2,1,1
pepID7420,2,2,1
pepID6979,2,2,1
pepID2171,1,0,1
polyID6_S6,2,2,1
polyID5_S66,2,2,1
polyID27_S12,1,1,1
pepID848,1,1,1
pepID4691,2,1,1
pepID3136,2,1,1
pepID9339,2,2,1
pepID1417,1,1,1
pepID9457,2,2,1
pepID10486,2,2,1
pepID2952,1,1,1
polyID12_S26,2,2,1
pepID6983,2,2,1
pepID6767,2,2,1
pepID9895,2,2,1
pepID1037,2,2,1
pepID1499,2,1,1
polyID13_S84,2,2,1
pepID3531,2,2,1
pepID4613,1,2,1
pepID583,1,0,1
pepID1427,1,1,1
pepID3888,2,1,1
pepID7355,2,2,1
pepID4066,0,0,1
pepID7133,2,2,1
pepID9092,2,2,1
pepID3554,2,1,1
pepID596,1,0,1
polyID6_S26,2,2,1
pepID10600,2,2,1
pepID2498,1,1,1
polyID5_S54,2,2,1
pepID4129,0,1,1
pepID7052,2,2,1
polyID13_S54,2,2,1
pepID7325,2,2,1
pepID7795,2,2,1
pepID9209,2,2,1
pepID2665,1,0,1
pepID3488,1,1,1
pepID10657,2,2,1
pepID4919,2,1,1
pepID7863,2,2,1
pepID4953,2,2,1
pepID8916,1,2,1
pepID2284,2,0,1
polyID12_S58,2,2,1
pepID7933,2,2,1
pepID8650,2,2,1
pepID3873,2,0,1
pepID5572,2,2,1
pepID1944,1,1,1
pepID3336,2,1,1
polyID6_S47,2,2,1
pepID8751,2,2,1
pepID8729,2,2,1
polyID35_S24,2,2,1
pepID10708,2,2,1
polyID26_S23,2,2,1
pepID487,1,0,1
pepID2256,1,0,1
pepID2624,1,1,1
pepID7868,2,2,1
polyID13_S17,2,2,1
pepID8151,2,2,1
pepID6711,2,2,1
pepID5558,2,2,1
pepID6292,2,2,1
pepID7084,2,2,1
pepID8231,2,2,1
polyID27_S70,1,1,1
pepID3964,2,0,1
polyID5_S20,2,2,1
pepID5242,2,2,1
pepID7521,2,2,1
pepID7731,2,2,1
pepID6813,2,2,1
polyID6_S90,2,2,1
pepID5942,2,2,1
pepID6207,2,2,1
pepID5079,2,1,1
pepID9109,2,2,1
pepID3476,0,0,1
pepID2647,1,1,1
pepID8929,2,2,1
pepID300,2,1,1
pepID7512,2,2,1
polyID2_S8,2,2,1
pepID7130,2,2,1
pepID2884,1,0,1
pepID6567,2,2,1
pepID1968,1,0,1
pepID8472,2,2,1
polyID5_S47,2,2,1
polyID6_S24,2,2,1
pepID5442,2,2,1
pepID7865,2,2,1
polyID2_S27,2,2,1
polyID12_S24,2,2,1
pepID10728,2,2,1
pepID5802,2,2,1
pepID5011,2,2,1
pepID7404,2,2,1
pepID4585,1,2,1
pepID2422,1,0,1
polyID27_S96,1,1,1
polyID35_S21,2,2,1
pepID3942,2,2,1
polyID14_S67,2,2,1
pepID6227,2,2,1
pepID3268,0,0,1
pepID7041,2,2,1
pepID2004,1,0,1
pepID3320,1,1,1
polyID26_S19,2,2,1
pepID6634,2,2,1
pepID10165,1,2,1
pepID1091,1,0,1
pepID1672,1,0,1
pepID1124,1,1,1
pepID6140,1,2,1
pepID5327,2,2,1
pepID7209,1,2,1
polyID12_S90,2,2,1
pepID8597,2,2,1
pepID5716,2,2,1
pepID3794,2,0,1
pepID2694,2,0,1
polyID2_S45,2,2,1
pepID3114,1,0,1
pepID10037,2,2,1
pepID8659,2,2,1
pepID4366,0,2,1
pepID8366,2,2,1
pepID9161,2,2,1
pepID9650,2,2,1
pepID8671,2,2,1
pepID758,1,0,1
pepID8707,2,2,1
pepID10311,2,2,1
pepID3419,0,0,1
pepID1640,1,0,1
pepID7894,2,2,1
pepID2141,1,1,1
pepID7540,2,2,1
polyID13_S94,2,2,1
pepID3927,2,1,1
polyID14_S95,2,2,1
pepID8686,2,2,1
pepID10525,2,2,1
pepID4793,1,1,1
polyID14_S93,2,2,1
pepID1083,1,0,1
pepID4402,2,1,1
pepID1689,1,1,1
polyID35_S36,2,2,1
pepID6969,2,2,1
pepID4869,1,0,1
pepID8878,2,2,1
polyID35_S17,2,2,1
pepID4516,1,2,1
pepID40,2,0,1
pepID10305,2,2,1
pepID5556,2,2,1
polyID2_S16,2,2,1
pepID8301,2,2,1
pepID6362,2,2,1
pepID8327,2,2,1
polyID12_S79,2,2,1
pepID4476,0,0,1
pepID3889,1,1,1
pepID955,1,1,1
pepID5944,2,2,1
pepID1713,1,0,1
pepID6148,2,2,1
pepID2798,2,0,1
pepID2638,1,1,1
pepID8432,2,2,1
pepID10420,2,2,1
pepID2077,1,0,1
pepID9758,2,2,1
pepID9804,2,2,1
pepID701,1,1,1
pepID10760,2,2,1
pepID1299,1,0,1
pepID9866,2,2,1
pepID7819,2,2,1
polyID26_S73,2,2,1
pepID1940,1,1,1
pepID1951,1,1,1
pepID968,2,1,1
polyID35_S33,2,2,1
pepID10210,2,2,1
polyID2_S34,2,2,1
pepID8478,2,2,1
pepID4174,1,1,1
pepID9734,2,2,1
pepID9684,2,2,1
pepID3953,2,2,1
pepID8609,2,2,1
pepID2025,2,2,1
pepID7255,2,2,1
pepID1911,2,0,1
pepID5842,2,2,1
pepID3650,1,1,1
polyID27_S71,1,1,1
